authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,moderationStatus,text
Liam Peacock,https://yt3.ggpht.com/-RyXkGot5c-0/AAAAAAAAAAI/AAAAAAAAAAA/uxsxr2LRWMc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC3f5lQM82vKT-QyqvfqXX_A,UC3f5lQM82vKT-QyqvfqXX_A,o_nfdzMhmrA,Is it bad that my entire effing family like this?,Is it bad that my entire effing family like this?,TRUE,none,0,2018-01-14T08:15:05.000Z,2018-01-14T08:15:05.000Z,NA,Is it bad that my entire effing family like this?
chicken Rus321,https://yt3.ggpht.com/-oC5nICdLbVA/AAAAAAAAAAI/AAAAAAAAAAA/a4w05-5S_fE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCaNfeOByh6DcjDBua5z_eFg,UCaNfeOByh6DcjDBua5z_eFg,o_nfdzMhmrA,This is so gay,This is so gay,TRUE,none,0,2018-01-14T08:14:57.000Z,2018-01-14T08:14:57.000Z,NA,This is so gay
Mlg Panda Mind Musk,https://yt3.ggpht.com/-2M3ukwP5aZk/AAAAAAAAAAI/AAAAAAAAAAA/jidaJuRqzOs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCtKCItddGuFYAK59zMkAPPQ,UCtKCItddGuFYAK59zMkAPPQ,o_nfdzMhmrA,Dont waste your money on this,Dont waste your money on this,TRUE,none,0,2018-01-14T00:25:54.000Z,2018-01-14T00:25:54.000Z,NA,Dont waste your money on this
Definitely not a seal,https://yt3.ggpht.com/-YgsCrPBbsfI/AAAAAAAAAAI/AAAAAAAAAAA/vNVy9mG4CgQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCTZH7r7fmt7y7t0ARhaMn5Q,UCTZH7r7fmt7y7t0ARhaMn5Q,o_nfdzMhmrA,worse than gay porn alone,worse than gay porn alone,TRUE,none,0,2018-01-13T21:16:08.000Z,2018-01-13T21:16:08.000Z,NA,worse than gay porn alone
original name goes here,https://yt3.ggpht.com/-EuEasXVLfEo/AAAAAAAAAAI/AAAAAAAAAAA/wRlx3AERAdM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCD1gMLAhM7WImc5wqVK48kQ,UCD1gMLAhM7WImc5wqVK48kQ,o_nfdzMhmrA,"If this was a &quot;Try Not to Cringe&quot; challenge, we&#39;d lose instantly.<br /><br /><br /><br /><br /><br /><br /><br />Seriously, why does this video even have likes.","If this was a ""Try Not to Cringe"" challenge, we'd lose instantly.







Seriously, why does this video even have likes.",TRUE,none,0,2018-01-13T20:07:08.000Z,2018-01-13T20:07:08.000Z,likelySpam,"If this was a ""Try Not to Cringe"" challenge, we'd lose instantly.







Seriously, why does this video even have likes."
TTM . india,https://yt3.ggpht.com/-H4GVOsDufWk/AAAAAAAAAAI/AAAAAAAAAAA/-3BqYwhcdv8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCZ0ZV5nsk2WIAqqDlMNsc7Q,UCZ0ZV5nsk2WIAqqDlMNsc7Q,o_nfdzMhmrA,😖😨🙃😲🙃😷😷😖😅😎😉,😖😨🙃😲🙃😷😷😖😅😎😉,TRUE,none,0,2018-01-13T11:09:41.000Z,2018-01-13T11:09:41.000Z,NA,😖😨🙃😲🙃😷😷😖😅😎😉
GEAVON TRIBBLE,https://yt3.ggpht.com/-VEi4kOvF0Pw/AAAAAAAAAAI/AAAAAAAAAAA/Z4tMrTvomhU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCW_vAR4H1i3FtUKetrTvApg,UCW_vAR4H1i3FtUKetrTvApg,o_nfdzMhmrA,Why the heck did they spend 50 million dollars on this movie,Why the heck did they spend 50 million dollars on this movie,TRUE,none,0,2018-01-12T05:00:30.000Z,2018-01-12T05:00:30.000Z,NA,Why the heck did they spend 50 million dollars on this movie
GEAVON TRIBBLE,https://yt3.ggpht.com/-VEi4kOvF0Pw/AAAAAAAAAAI/AAAAAAAAAAA/Z4tMrTvomhU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCW_vAR4H1i3FtUKetrTvApg,UCW_vAR4H1i3FtUKetrTvApg,o_nfdzMhmrA,Maybe once we show this to North Korea they&#39;ll feel bad for us and stop using nuclear weapons,Maybe once we show this to North Korea they'll feel bad for us and stop using nuclear weapons,TRUE,none,0,2018-01-12T04:50:38.000Z,2018-01-12T04:51:11.000Z,NA,Maybe once we show this to North Korea they'll feel bad for us and stop using nuclear weapons
Shadow Animations— HipDEADLyBoSs,https://yt3.ggpht.com/-Q4jFk-RtPcg/AAAAAAAAAAI/AAAAAAAAAAA/VIT-FrOxrVw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCUwRxLUhDORNEmb2cBif3bA,UCUwRxLUhDORNEmb2cBif3bA,o_nfdzMhmrA,More dislikes,More dislikes,TRUE,none,0,2018-01-11T02:20:50.000Z,2018-01-11T02:20:50.000Z,NA,More dislikes
LPSOnyx TV,https://yt3.ggpht.com/-se5ioNOc-tw/AAAAAAAAAAI/AAAAAAAAAAA/6D8VuDbwkDQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC5X8xIzSBD8UZn2MB5eZvUg,UC5X8xIzSBD8UZn2MB5eZvUg,o_nfdzMhmrA,;-;,;-;,TRUE,none,0,2018-01-11T00:03:27.000Z,2018-01-11T00:03:27.000Z,NA,;-;
Gamerhellbat,https://yt3.ggpht.com/-eQ7ay13qN6g/AAAAAAAAAAI/AAAAAAAAAAA/hlhmageTIqA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCgjwDPxWr_ItgsG45Svk7hw,UCgjwDPxWr_ItgsG45Svk7hw,o_nfdzMhmrA,"This is a great cinematic experience. Sadly, younger children will not understand the mature content nor the breathtaking plot twists. If you wish to enjoy this movie at its fullest, I recommend watching when you at least over 25 years old.","This is a great cinematic experience. Sadly, younger children will not understand the mature content nor the breathtaking plot twists. If you wish to enjoy this movie at its fullest, I recommend watching when you at least over 25 years old.",TRUE,none,0,2018-01-10T18:01:11.000Z,2018-01-10T18:01:35.000Z,NA,"This is a great cinematic experience. Sadly, younger children will not understand the mature content nor the breathtaking plot twists. If you wish to enjoy this movie at its fullest, I recommend watching when you at least over 25 years old."
Me Again,https://yt3.ggpht.com/-QUbNjadKqyQ/AAAAAAAAAAI/AAAAAAAAAAA/ky7pLpNkVWE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCz5K_nnkkJNa2jlD-XACmpw,UCz5K_nnkkJNa2jlD-XACmpw,o_nfdzMhmrA,Stupid movie for stupid people.,Stupid movie for stupid people.,TRUE,none,0,2018-01-10T13:04:04.000Z,2018-01-10T13:04:04.000Z,NA,Stupid movie for stupid people.
cagney carnation,https://yt3.ggpht.com/-S-kfKyftp0I/AAAAAAAAAAI/AAAAAAAAAAA/jKqBksfEeuI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCup7J_w_o3D7kRpzxxBxCbA,UCup7J_w_o3D7kRpzxxBxCbA,o_nfdzMhmrA,"I enjoyed <a href=""https://www.youtube.com/watch?v=o_nfdzMhmrA&amp;t=1h00m00s"">1:00:00</a>",I enjoyed 1:00:00,TRUE,none,0,2018-01-09T02:20:29.000Z,2018-01-09T02:20:29.000Z,NA,I enjoyed 1:00:00
BASITH PH,https://yt3.ggpht.com/-H9PwgnZX3hk/AAAAAAAAAAI/AAAAAAAAAAA/ppIUdtVc604/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCnMqXbQfnfqqx1d21cQUOew,UCnMqXbQfnfqqx1d21cQUOew,o_nfdzMhmrA,Worst movie ever,Worst movie ever,TRUE,none,0,2018-01-09T01:27:51.000Z,2018-01-09T01:27:51.000Z,NA,Worst movie ever
Vice Stone,https://yt3.ggpht.com/-XallcDluU8o/AAAAAAAAAAI/AAAAAAAAAAA/kD6_5cdVW0Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCmW8JXQbyzUMCXMuyRYdTvQ,UCmW8JXQbyzUMCXMuyRYdTvQ,o_nfdzMhmrA,nice movie :D<br />nice final,"nice movie :D
nice final",TRUE,none,0,2018-01-09T00:57:08.000Z,2018-01-09T00:57:08.000Z,NA,"nice movie :D
nice final"
Brandon Tejada,https://yt3.ggpht.com/-d_sGBU7kiVA/AAAAAAAAAAI/AAAAAAAAAAA/O8OjDkwiRSg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCPB9hvAcyvWg5yxEhAk5QtA,UCPB9hvAcyvWg5yxEhAk5QtA,o_nfdzMhmrA,Look at the dislikes,Look at the dislikes,TRUE,none,0,2018-01-09T00:18:10.000Z,2018-01-09T00:18:10.000Z,NA,Look at the dislikes
Samantha Schmidt,https://yt3.ggpht.com/-wXoScF4cv9Y/AAAAAAAAAAI/AAAAAAAAAAA/Q4GS9IMdZcU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC4RE-6Cr33la0JgUg7uNTQw,UC4RE-6Cr33la0JgUg7uNTQw,o_nfdzMhmrA,"The Colours Movie:<br /><br />Red: !!!!!<br />Yellow: What&#39;s he doing???<br />Blue: He&#39;s wearing the wrong colour!<br />...<br />Red&#39;s father: Son, please tell me you weren&#39;t wearing green just now. What if you move out of the rainbow, wearing the wrong colour?","The Colours Movie:

Red: !!!!!
Yellow: What's he doing???
Blue: He's wearing the wrong colour!
...
Red's father: Son, please tell me you weren't wearing green just now. What if you move out of the rainbow, wearing the wrong colour?",TRUE,none,0,2018-01-08T17:43:56.000Z,2018-01-08T17:43:56.000Z,NA,"The Colours Movie:

Red: !!!!!
Yellow: What's he doing???
Blue: He's wearing the wrong colour!
...
Red's father: Son, please tell me you weren't wearing green just now. What if you move out of the rainbow, wearing the wrong colour?"
Ben Ward,https://yt3.ggpht.com/-RMFYFnzXVMs/AAAAAAAAAAI/AAAAAAAAAAA/X56vNIozOLc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCb3cg_u0lwiey4kZlr5ht-Q,UCb3cg_u0lwiey4kZlr5ht-Q,o_nfdzMhmrA,"I think if I was diagnosed with a terminal illness that would kill me in 90 minutes unless I watch the Emoji Movie, I&#39;d say <b><i>GIVE ME ANOTHER TERMINAL ILLNESS SO I CAN DIE FASTER</i></b>","I think if I was diagnosed with a terminal illness that would kill me in 90 minutes unless I watch the Emoji Movie, I'd say *_GIVE ME ANOTHER TERMINAL ILLNESS SO I CAN DIE FASTER_*",TRUE,none,0,2018-01-08T06:27:27.000Z,2018-01-08T06:27:27.000Z,NA,"I think if I was diagnosed with a terminal illness that would kill me in 90 minutes unless I watch the Emoji Movie, I'd say *_GIVE ME ANOTHER TERMINAL ILLNESS SO I CAN DIE FASTER_*"
PhoenixSlayer56,https://yt3.ggpht.com/-qKztrlbRsWw/AAAAAAAAAAI/AAAAAAAAAAA/EfjKyUdrMlc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC_Av-Dj4vrVxhiG_uuKE0cg,UC_Av-Dj4vrVxhiG_uuKE0cg,o_nfdzMhmrA,This is so stupid...its worse than my old broken phone that doesn&#39;t even work,This is so stupid...its worse than my old broken phone that doesn't even work,TRUE,none,0,2018-01-08T00:07:07.000Z,2018-01-08T00:07:07.000Z,NA,This is so stupid...its worse than my old broken phone that doesn't even work
FUZ e DICE,https://yt3.ggpht.com/-ATdO32V5U5k/AAAAAAAAAAI/AAAAAAAAAAA/oftp_gcrs6E/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC8clhEENcIuY80XZgJGKUoA,UC8clhEENcIuY80XZgJGKUoA,o_nfdzMhmrA,"&quot;I&#39;m an emoji I got to have some sort of purpose here&quot;<br /><br />I think you just answered your own question pal, you just said you were an emoji you don&#39;t have a purpose, the only purpose you have is being part of a 13yr olds text, that&#39;s the extent of your purpose.","""I'm an emoji I got to have some sort of purpose here""

I think you just answered your own question pal, you just said you were an emoji you don't have a purpose, the only purpose you have is being part of a 13yr olds text, that's the extent of your purpose.",TRUE,none,0,2018-01-07T19:26:17.000Z,2018-01-07T19:26:17.000Z,NA,"""I'm an emoji I got to have some sort of purpose here""

I think you just answered your own question pal, you just said you were an emoji you don't have a purpose, the only purpose you have is being part of a 13yr olds text, that's the extent of your purpose."
BuryEmDeep,https://yt3.ggpht.com/-0qDqV3dzAM0/AAAAAAAAAAI/AAAAAAAAAAA/MiQl7hqAjx0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCTigZtwjyUJYFqanKFsRO-A,UCTigZtwjyUJYFqanKFsRO-A,o_nfdzMhmrA,The worst is this cancer probably will have a sequel,The worst is this cancer probably will have a sequel,TRUE,none,1,2018-01-07T16:01:49.000Z,2018-01-07T16:01:49.000Z,NA,The worst is this cancer probably will have a sequel
Video Gamer,https://yt3.ggpht.com/-Uve_c-JwlAE/AAAAAAAAAAI/AAAAAAAAAAA/YYPRbBetc8o/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCLxNvvzDYxcpFwV8NzwZOEw,UCLxNvvzDYxcpFwV8NzwZOEw,o_nfdzMhmrA,They don&#39;t understand how teenagers are. They have no taste sorry my adult friends!,They don't understand how teenagers are. They have no taste sorry my adult friends!,TRUE,none,0,2018-01-07T09:45:49.000Z,2018-01-07T09:45:49.000Z,NA,They don't understand how teenagers are. They have no taste sorry my adult friends!
The Mystic Silverfish,https://yt3.ggpht.com/-WHtzU-XhW_o/AAAAAAAAAAI/AAAAAAAAAAA/7vaLgyYcM9M/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCEvDTlqdZYH-ubk7NyBQCtA,UCEvDTlqdZYH-ubk7NyBQCtA,o_nfdzMhmrA,Likes: 22k dislikes: 78k ya what drunk high 2 year old made thos,Likes: 22k dislikes: 78k ya what drunk high 2 year old made thos,TRUE,none,0,2018-01-07T02:57:59.000Z,2018-01-07T02:57:59.000Z,NA,Likes: 22k dislikes: 78k ya what drunk high 2 year old made thos
Al Oconnor,https://yt3.ggpht.com/-L1POgCr7bRE/AAAAAAAAAAI/AAAAAAAAAAA/X5vdvcuEuSI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCTLLAfk5SgdlTZVj9cAwbOQ,UCTLLAfk5SgdlTZVj9cAwbOQ,o_nfdzMhmrA,How does this not have more dislikes,How does this not have more dislikes,TRUE,none,0,2018-01-06T19:49:22.000Z,2018-01-06T19:49:22.000Z,NA,How does this not have more dislikes
Santi Mula,https://yt3.ggpht.com/-rUPfpAcX34I/AAAAAAAAAAI/AAAAAAAAAAA/bVOBn0xI510/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCCx9pUSQSQpwbR8LIs_7ghw,UCCx9pUSQSQpwbR8LIs_7ghw,o_nfdzMhmrA,"Santo dios, mis ojos no soportan tanta mierda junta. A quien se le ocurrio semejante pendejada? Que subnormal...<br />Espero que estos errores de la industrias sean EXTERMINADOS. Contrato a sicario para matar al director, desde ya muchas gracias.","Santo dios, mis ojos no soportan tanta mierda junta. A quien se le ocurrio semejante pendejada? Que subnormal...
Espero que estos errores de la industrias sean EXTERMINADOS. Contrato a sicario para matar al director, desde ya muchas gracias.",TRUE,none,0,2018-01-06T18:01:37.000Z,2018-01-06T18:01:37.000Z,NA,"Santo dios, mis ojos no soportan tanta mierda junta. A quien se le ocurrio semejante pendejada? Que subnormal...
Espero que estos errores de la industrias sean EXTERMINADOS. Contrato a sicario para matar al director, desde ya muchas gracias."
mantorok 4866,https://yt3.ggpht.com/-d-5XCX3NtXU/AAAAAAAAAAI/AAAAAAAAAAA/SMki3ZDlNbI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC7k607RDy5axFXOFVTsqNQg,UC7k607RDy5axFXOFVTsqNQg,o_nfdzMhmrA,Here&#39;s what I think about this movie.....<br /><br /><br /><br /><br />👌👌👌👌👌👌👌gotcha!,"Here's what I think about this movie.....




👌👌👌👌👌👌👌gotcha!",TRUE,none,0,2018-01-06T04:00:26.000Z,2018-01-06T04:00:26.000Z,NA,"Here's what I think about this movie.....




👌👌👌👌👌👌👌gotcha!"
India Bolden,https://yt3.ggpht.com/-cuxIovr54R0/AAAAAAAAAAI/AAAAAAAAAAA/2P0JKOIbgUg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC7ITkqGAa4M_mJU1MgHuZtw,UC7ITkqGAa4M_mJU1MgHuZtw,o_nfdzMhmrA,the animal movie next,the animal movie next,TRUE,none,0,2018-01-05T08:27:23.000Z,2018-01-05T08:27:23.000Z,NA,the animal movie next
Robert Treacy,https://yt3.ggpht.com/-V5rOyAOaZNQ/AAAAAAAAAAI/AAAAAAAAAAA/8JwKbWcEOH0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCzFCdDYF6H50U-aTRIx2mRA,UCzFCdDYF6H50U-aTRIx2mRA,o_nfdzMhmrA,"This looks like Sony took Toy Story, Wreck-It Ralph, The Lego Movie, and Inside Out, sucked all the life out of them, and shat out a generic story about being yourself.","This looks like Sony took Toy Story, Wreck-It Ralph, The Lego Movie, and Inside Out, sucked all the life out of them, and shat out a generic story about being yourself.",TRUE,none,0,2018-01-04T19:45:08.000Z,2018-01-04T19:45:08.000Z,NA,"This looks like Sony took Toy Story, Wreck-It Ralph, The Lego Movie, and Inside Out, sucked all the life out of them, and shat out a generic story about being yourself."
derpy cringe,https://yt3.ggpht.com/-RR1KwDj7yZY/AAAAAAAAAAI/AAAAAAAAAAA/foNp-dx5pjc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCxcir9OEWIpgyEUa3Vecqsg,UCxcir9OEWIpgyEUa3Vecqsg,o_nfdzMhmrA,Tha emoje move 2: fight spinrs,Tha emoje move 2: fight spinrs,TRUE,none,2,2018-01-04T19:13:41.000Z,2018-01-04T19:13:41.000Z,NA,Tha emoje move 2: fight spinrs
Sebastian181 :),https://yt3.ggpht.com/-bFsIy5Yow_c/AAAAAAAAAAI/AAAAAAAAAAA/JGAPkAfiBWI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCjdBJrKZOx51aPsfHu3oneQ,UCjdBJrKZOx51aPsfHu3oneQ,o_nfdzMhmrA,deshonra desgraciaa!!,deshonra desgraciaa!!,TRUE,none,0,2018-01-04T06:41:33.000Z,2018-01-04T06:41:33.000Z,NA,deshonra desgraciaa!!
Roberto Figueroa,https://yt3.ggpht.com/-onYR7uoJgwM/AAAAAAAAAAI/AAAAAAAAAAA/HZKYJVWvrG4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCD2N67Jsafw6B1BxHeokxEg,UCD2N67Jsafw6B1BxHeokxEg,o_nfdzMhmrA,I made a mistake watching the movie in fact I never realize the movie was over and I thigh we were still going through the ads,I made a mistake watching the movie in fact I never realize the movie was over and I thigh we were still going through the ads,TRUE,none,0,2018-01-03T21:03:58.000Z,2018-01-03T21:03:58.000Z,NA,I made a mistake watching the movie in fact I never realize the movie was over and I thigh we were still going through the ads
ANGRY_BOI1,https://yt3.ggpht.com/-LQcfw8rp3c0/AAAAAAAAAAI/AAAAAAAAAAA/YW3PEDRn4Ec/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC4GL6rAdtAK1y1UD6LolCbg,UC4GL6rAdtAK1y1UD6LolCbg,o_nfdzMhmrA,Why world?,Why world?,TRUE,none,0,2018-01-02T17:20:00.000Z,2018-01-02T17:20:00.000Z,NA,Why world?
Frats Tan,https://yt3.ggpht.com/-Tvb540eo3XE/AAAAAAAAAAI/AAAAAAAAAAA/0OwUYpKioP8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCns7GCMKR0DyA_f0CCZ9oaQ,UCns7GCMKR0DyA_f0CCZ9oaQ,o_nfdzMhmrA,:) why im here?,:) why im here?,TRUE,none,0,2018-01-02T08:11:53.000Z,2018-01-02T08:11:53.000Z,NA,:) why im here?
sparxxinct,https://yt3.ggpht.com/-641MLD-svqg/AAAAAAAAAAI/AAAAAAAAAAA/7xAMDAAoC9Q/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCGHPMTY1JW9hhqg3VcC7V0g,UCGHPMTY1JW9hhqg3VcC7V0g,o_nfdzMhmrA,<b>god has left the server</b>,*god has left the server*,TRUE,none,0,2018-01-02T04:04:17.000Z,2018-01-02T04:04:17.000Z,NA,*god has left the server*
Ammu Nitionz,https://yt3.ggpht.com/-cWIBpEhXdRw/AAAAAAAAAAI/AAAAAAAAAAA/JZzaa1ItbdE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC2hbe3CvoPNPH50gPg4cuIw,UC2hbe3CvoPNPH50gPg4cuIw,o_nfdzMhmrA,Emo JESUS CRIST! THOS MOVIE SUCCS,Emo JESUS CRIST! THOS MOVIE SUCCS,TRUE,none,0,2018-01-01T19:36:27.000Z,2018-01-01T19:36:27.000Z,NA,Emo JESUS CRIST! THOS MOVIE SUCCS
EdgyX,https://yt3.ggpht.com/-F7STqSx7PYk/AAAAAAAAAAI/AAAAAAAAAAA/f76bJYVWEOU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCmHwG0adIImIeagk-PARL9w,UCmHwG0adIImIeagk-PARL9w,o_nfdzMhmrA,ａｅｓｔｈｅｔｉｃ,ａｅｓｔｈｅｔｉｃ,TRUE,none,0,2018-01-01T14:34:17.000Z,2018-01-01T14:34:31.000Z,NA,ａｅｓｔｈｅｔｉｃ
